ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT
4982,ESCAMBIA COUNTY SCHOOL DISTRICT,1996,23129,2887,14387,5855,24368,13004,7333,1975,2044
2056,ATTALLA CITY SCHOOL DISTRICT,1996,8648,861,6244,1543,8613,5146,2206,855,349
8664,ETOWAH COUNTY SCHOOL DISTRICT,1996,34754,2432,25726,6596,37161,22712,8644,3101,2703
5852,GADSDEN CITY SCHOOL DISTRICT,1996,31410,5613,18701,7096,30882,17976,7851,3227,1678
2936,FAYETTE COUNTY SCHOOL DISTRICT,1996,11717,1078,8688,1951,12878,7464,3681,1117,481
3225,FRANKLIN COUNTY SCHOOL DISTRICT,1996,13662,1734,9510,2418,15026,8719,4471,1273,497
2399,RUSSELLVILLE SCHOOL DISTRICT,1996,10601,969,6988,2644,10482,6345,2545,1058,384
2770,GENEVA COUNTY SCHOOL DISTRICT,1996,13089,1230,10195,1664,13471,7028,3420,1225,1702
1560,GENEVA CITY SCHOOL DIST,1996,6499,508,4531,1460,6810,4058,1362,585,634
2182,GREENE COUNTY SCHOOL DISTRICT,1996,10437,2264,6511,1662,11707,6093,3138,1347,1129
3470,HALE COUNTY SCHOOL DISTRICT,1996,14240,2382,10027,1831,16246,8832,4837,1762,815
2842,HENRY COUNTY SCHOOL DISTRICT,1996,11987,1473,8374,2140,12931,7561,3567,1408,245
9575,DOTHAN CITY SCHOOL DISTRICT,1996,47562,5537,27766,14259,49564,29347,14116,4000,1713
5946,HOUSTON COUNTY SCHOOL DISTRICT,1996,24284,2526,15542,6216,25777,14986,6949,3130,542
6392,JACKSON COUNTY SCHOOL DISTRICT,1996,27625,2820,18846,5959,28286,15973,8527,3170,529
2944,SCOTTSBORO CITY SCHOOL DISTRICT,1996,14894,1020,8672,5202,15364,8135,3958,1408,1810
4850,BESSEMER CITY SCHOOL DISTRICT,1996,23004,3540,14859,4605,23432,13659,6869,2369,530
41824,BIRMINGHAM CITY SCHOOL DISTRICT,1996,190424,22499,117954,49971,205293,115675,62909,20954,5260
2355,FAIRFIELD CITY SCHOOL DISTRICT,1996,10474,1123,6934,2417,10899,6147,3441,1135,152
41054,JEFFERSON COUNTY SCHOOL DISTRICT,1996,192206,13683,115169,63354,238782,115799,50448,20518,47727
1427,TARRANT CITY SCHOOL DISTRICT,1996,7655,638,4791,2226,7900,4346,2066,712,607
8235,HOOVER CITY SCHOOL DISTRICT,1996,54290,927,24036,29327,58819,27955,14713,4400,7211
3677,MOUNTAIN BROOK CITY SCHOOL DISTR,1996,26233,252,11575,14406,28612,14532,6518,2117,4587
3259,HOMEWOOD CITY SCHOOL DIST,1996,19472,574,10278,8620,18877,10799,4491,1615,1380
1717,MIDFIELD CITY SCHOOL DIST,1996,8297,894,5496,1907,7910,4600,2240,758,312
4243,VESTAVIA HILLS CITY SCHOOL DISTRICT,1996,22278,393,11401,10484,23787,12289,5318,1220,4316
2957,LAMAR COUNTY SCHOOL DISTRICT,1996,12134,1113,9299,1722,13304,7151,4230,1254,544
4951,FLORENCE CITY SCHOOL DISTRICT,1996,29773,2789,14590,12394,28920,16874,7424,1849,2715
8643,LAUDERDALE COUNTY SCHOOL DISTRICT,1996,36089,2270,25123,8696,39135,22067,10686,3238,2925
6307,LAWRENCE COUNTY SCHOOL DISTRICT,1996,30341,3427,20747,6167,31812,16913,8954,2925,2958
7154,LEE COUNTY SCHOOL DISTRICT,1996,31031,2272,18684,10075,35105,17161,8410,2962,5940
4559,OPELIKA CITY SCHS,1996,23595,2008,13047,8540,23902,13314,6304,1999,1631
4067,AUBURN CITY SCHOOL DIST,1996,30734,1227,11680,17827,22863,12511,6689,1846,1817
2981,ATHENS CITY SCHOOL DISTRICT,1996,17870,731,9552,7587,17519,9789,4112,1078,2019
7474,LIMESTONE COUNTY SCHOOL DISTRICT,1996,32148,1986,21324,8838,34130,19185,9073,3151,1892
2969,LOWNDES COUNTY SCHOOL DISTRICT,1996,14785,4102,9041,1642,15610,8247,4462,1857,1038
4280,MACON COUNTY SCHOOL DISTRICT,1996,21759,4546,12342,4871,20726,11301,5918,2342,602
24163,HUNTSVILLE CITY SCHOOL DISTRICT,1996,131141,8965,73590,48586,136686,78395,40285,9847,8159
18182,MADISON COUNTY SCHOOL DISTRICT,1996,77774,4497,48809,24468,88531,45434,20699,5916,13829
2221,DEMOPOLIS CITY SCHOOL DISTRICT,1996,9458,1152,6382,1924,9524,5945,2405,1025,148
2011,MARENGO COUNTY SCHOOL DISTRICT,1996,8891,1492,5807,1592,10532,5151,2477,1120,1469
690,LINDEN CITY SCHOOL DIST,1996,4150,757,2640,753,4120,2211,974,577,358
4094,MARION COUNTY SCHOOL DISTRICT,1996,16093,1342,12147,2604,16845,10109,4824,1271,499
1422,WINFIELD CITY SCHOOL DISTRICT,1996,6434,595,4489,1350,5557,3337,1158,744,271
6793,MARSHALL COUNTY SCHOOL DISTRICT,1996,30091,2859,19549,7683,31482,17459,9136,3465,617
3213,ALBERTVILLE CITY SCHOOL DISTRICT,1996,13324,989,9303,3032,14074,8203,3856,1386,614
2518,ARAB CITY SCHOOL DISTRICT,1996,10691,475,7659,2557,10732,6455,2441,826,1010
1650,GUNTERSVILLE CITY SCHOOL DIST,1996,8859,534,5353,2972,9354,5138,2616,808,750
65602,MOBILE COUNTY SCHOOL DISTRICT,1996,273396,35751,182801,54844,287220,171325,70503,24865,20509
5180,MONROE COUNTY SCHOOL DISTRICT,1996,20858,2273,15042,3543,22147,13525,5337,1886,1357
35065,MONTGOMERY COUNTY SCHOOL DISTRICT,1996,147223,19167,98723,29333,156210,89731,42848,15129,8401
8690,DECATUR CITY SCHOOL DISTRICT,1996,49585,2709,25686,21190,48956,26975,14837,4050,1738
7537,MORGAN COUNTY SCHOOL DISTRICT,1996,36498,2566,22146,11786,39695,21847,11582,3497,1742
2955,HARTSELLE CITY SCHOOL DISTRICT,1996,14192,578,9163,4451,14857,9134,3740,1272,711
2453,PERRY COUNTY SCHOOL DISTRICT,1996,10748,2376,7056,1316,12402,6472,3290,1410,1116
3954,PICKENS COUNTY SCHOOL DISTRICT,1996,16604,2638,11692,2274,17989,10115,5075,1774,1025
2527,PIKE COUNTY SCHOOL DISTRICT,1996,12364,2358,7688,2318,13390,7528,3966,1247,564
2219,TROY CITY SCHOOL DISTRICT,1996,10656,1200,6590,2866,10901,6471,2626,1059,411
2279,RANDOLPH COUNTY SCHOOL DISTRICT,1996,8917,781,6294,1842,12566,5754,3038,900,2867
1586,ROANOKE CITY SCHOOL DISTRICT,1996,6983,637,4848,1498,7076,3616,1435,607,1418
5023,PHENIX CITY SCHOOL DISTRICT,1996,25185,3901,14808,6476,25910,14245,7256,3187,673
3749,RUSSELL COUNTY SCHOOL DISTRICT,1996,16227,2067,10403,3757,17166,9498,4572,1920,717
6506,ST CLAIR COUNTY SCHOOL DISTRICT,1996,26276,2052,19189,5035,27812,14858,6624,2423,3530
3618,PELL CITY SCHOOL DIST,1996,14281,1461,9500,3320,15592,8550,3993,1757,928
18132,SHELBY COUNTY SCHOOL DISTRICT,1996,87442,4462,50232,32748,90809,48481,21764,8931,8114
2878,SUMTER COUNTY SCHOOL DISTRICT,1996,14544,2670,9126,2748,15638,8691,3923,1668,925
2607,SYLACAUGA CITY SCHOOL DISTRICT,1996,11655,946,7576,3133,11989,6984,3238,1330,430
3623,TALLADEGA CITY SCHOOL DISTRICT,1996,15765,1885,11022,2858,17554,9631,5908,1658,242
7733,TALLADEGA COUNTY SCHOOL DISTRICT,1996,35888,3967,24789,7132,36767,19304,10286,3215,3617
3419,TALLAPOOSA COUNTY SCHOOL DISTRICT,1996,13955,1406,9404,3145,14905,9171,3442,1424,525
3812,ALEXANDER CITY SCHOOL DISTRICT,1996,17308,962,10732,5614,17117,9812,4628,1090,1039
10302,TUSCALOOSA CITY SCHOOL DISTRICT,1996,58390,6200,31257,20933,61990,32081,16064,4789,8009
15168,TUSCALOOSA COUNTY SCHOOL DISTRICT,1996,62947,5284,42989,14674,68919,41594,17291,5918,3273
2571,JASPER CITY SCHOOL DISTRICT,1996,13690,757,7891,5042,13206,7988,3478,1078,534
9193,WALKER COUNTY SCHOOL DISTRICT,1996,42485,4765,26806,10914,43592,25027,11464,4308,2254
3803,WASHINGTON COUNTY SCHOOL DISTRICT,1996,16160,1765,10774,3621,17653,10188,5006,1679,769
2799,WILCOX COUNTY SCHOOL DISTRICT,1996,13460,2828,8647,1985,14083,7321,4183,1576,703
2772,WINSTON COUNTY SCHOOL DISTRICT,1996,12288,1229,8455,2604,13173,7275,3884,1285,525
1762,HALEYVILLE CITY SCHOOL DISTRICT,1996,8312,579,5397,2336,7879,4390,1549,935,1000
7381,AUTAUGA COUNTY SCHOOL DISTRICT,1994,24610,2694,17655,4261,27277,13621,6248,2358,4671
19384,BALDWIN COUNTY SCHOOL DISTRICT,1994,81602,6562,47540,27500,79060,42789,20970,6574,6070
2058,BARBOUR COUNTY SCHOOL DISTRICT,1994,9050,1761,6087,1202,9885,5610,2695,1080,361
3053,EUFAULA CITY SCHOOL DISTRICT,1994,12748,1399,7779,3570,13117,7252,3284,1366,1215
3552,BIBB COUNTY SCHOOL DISTRICT,1994,12775,1928,9223,1624,13139,7440,3494,1470,530
6173,BLOUNT COUNTY SCHOOL DISTRICT,1994,21784,2269,15817,3698,22711,13048,6018,2271,1271
1127,ONEONTA CITY SCHOOL DISTRICT,1994,3748,218,2611,919,4031,2184,1047,427,211
2011,BULLOCK COUNTY SCHOOL DISTRICT,1994,7677,1686,5131,860,7957,4364,2329,1019,245
4348,BUTLER COUNTY SCHOOL DISTRICT,1994,16036,2689,11205,2142,16783,9426,4400,1965,808
3880,ANNISTON CITY SCHOOL DISTRICT,1994,18618,2856,11130,4632,18833,10014,5915,2257,569
10606,CALHOUN COUNTY SCHOOL DISTRICT,1994,36008,3651,25789,6568,37479,20696,10306,4091,2344
1577,JACKSONVILLE CITY SCHOOL DISTRICT,1994,5478,587,3868,1023,5547,3472,1419,566,84
1166,PIEDMONT CITY SCHOOL DISTRICT,1994,4025,395,2827,803,4238,2538,1036,475,173
2881,OXFORD CITY SCHOOL DISTRICT,1994,10022,748,6965,2309,10338,6076,2470,1046,602
4177,CHAMBERS COUNTY SCHOOL DISTRICT,1994,17510,2353,11226,3931,18450,9840,5095,1894,1570
1697,LANETT CITY SCHOOL DISTRICT,1994,6011,759,3887,1365,6191,3776,1585,589,241
3681,CHEROKEE COUNTY SCHOOL DISTRICT,1994,14676,1428,10209,3039,14867,8324,3979,1676,705
6297,CHILTON COUNTY SCHOOL DISTRICT,1994,22794,2466,16475,3853,22920,13537,6360,2283,716
2919,CHOCTAW COUNTY SCHOOL DISTRICT,1994,11987,1914,7952,2121,13561,7471,3129,1478,1483
4240,CLARKE COUNTY SCHOOL DISTRICT,1994,15124,2475,10884,1765,15822,8570,4902,1802,349
1607,THOMASVILLE CITY SCHOOL DISTRICT,1994,5134,642,3708,784,5255,3246,1222,726,44
2570,CLAY COUNTY SCHOOL DISTRICT,1994,9259,1049,6940,1270,10034,6001,2598,991,402
2393,CLEBURNE COUNTY SCHOOL DISTRICT,1994,8645,1025,6519,1101,8860,5213,2288,1108,222
1869,COFFEE COUNTY SCHOOL DISTRICT,1994,7709,979,5172,1558,8008,4570,2309,717,287
1154,ELBA CITY SCHOOL DISTRICT,1994,4430,497,3175,758,4782,2865,1234,508,175
5411,ENTERPRISE CITY SCHOOL DISTRICT,1994,20144,2127,12561,5456,19645,11550,5533,1929,624
3344,COLBERT COUNTY SCHOOL DISTRICT,1994,15755,1524,9516,4715,16983,8445,5540,1330,1636
1573,SHEFFIELD CITY SCHOOL DISTRICT,1994,7779,1054,4199,2526,8492,4632,2142,759,911
1490,TUSCUMBIA CITY SCHOOL DISTRICT,1994,6895,1087,3870,1938,6982,4028,1946,629,377
2230,MUSCLE SHOALS SCHOOL DISTRICT,1994,10879,792,5670,4417,10800,5588,3135,1605,472
2461,CONECUH COUNTY SCHOOL DISTRICT,1994,10197,1848,6821,1528,10511,6101,2728,1245,157
1866,COOSA COUNTY SCHOOL DISTRICT,1994,7118,1079,5131,908,7464,4201,2110,859,277
2089,ANDALUSIA CITY SCHOOL DISTRICT,1994,8063,831,5392,1840,8161,5384,1859,833,83
3127,COVINGTON COUNTY SCHOOL DISTRICT,1994,12806,1744,8817,2245,13488,6866,3884,1217,1444
1633,OPP CITY SCHOOL DISTRICT,1994,6093,661,4199,1233,6154,3963,1485,559,116
2386,CRENSHAW COUNTY SCHOOL DISTRICT,1994,8838,1335,6479,1024,9174,5468,2389,972,345
2677,CULLMAN CITY SCHOOL DISTRICT,1994,10327,1255,6833,2239,10665,6803,2359,1024,479
9273,CULLMAN COUNTY SCHOOL DISTRICT,1994,32290,3448,22715,6127,33156,18971,9135,3958,1092
2728,DALE COUNTY SCHOOL DISTRICT,1994,11451,1113,7851,2487,12246,6449,4163,1081,387
3401,OZARK CITY SCHOOL DISTRICT,1994,13503,1791,8550,3162,13890,8168,3710,1355,620
1679,DALEVILLE CITY SCHOOL DISTRICT,1994,5632,919,3810,903,5474,3417,1334,505,170
5044,DALLAS COUNTY SCHOOL DISTRICT,1994,17098,3374,12454,1270,18376,10815,5494,1758,309
5191,SELMA CITY SCHOOL DISTRICT,1994,19325,3508,12476,3341,20082,11726,5412,2317,499
7229,DE KALB COUNTY SCHOOL DISTRICT,1994,27423,3415,18550,5458,29135,16000,6652,4012,2382
2649,FORT PAYNE CITY SCHOOL DISTRICT,1994,9545,806,6261,2478,9469,5364,2204,1029,863
8386,ELMORE COUNTY SCHOOL DISTRICT,1994,28908,3118,20591,5199,29928,16716,7350,2899,2560
1690,TALLASSEE CITY SCHOOL DISTRICT,1994,5341,580,3713,1048,5691,3297,1212,577,604
1503,BREWTON CITY SCHOOL DISTRICT,1994,5857,445,3546,1866,6183,3530,1547,374,732
5004,ESCAMBIA COUNTY SCHOOL DISTRICT,1994,20533,2751,13004,4778,20974,11569,6268,1930,1184
1984,ATTALLA CITY SCHOOL DISTRICT,1994,7181,849,5237,1095,7682,4655,2022,817,151
8710,ETOWAH COUNTY SCHOOL DISTRICT,1994,29682,2526,22611,4545,29605,18201,7993,2874,528
5896,GADSDEN CITY SCHOOL DISTRICT,1994,25108,3819,15467,5822,25394,14851,7143,2990,255
2928,FAYETTE COUNTY SCHOOL DISTRICT,1994,11134,1054,7824,2256,11421,6351,3462,1091,373
3117,FRANKLIN COUNTY SCHOOL DISTRICT,1994,12099,1401,8558,2140,12579,7242,3712,1182,396
2304,RUSSELLVILLE SCHOOL DISTRICT,1994,9017,874,5794,2349,8866,5340,2287,927,133
2835,GENEVA COUNTY SCHOOL DISTRICT,1994,10337,1242,7534,1561,10501,6023,3016,1163,197
1425,GENEVA CITY SCHOOL DIST,1994,5334,530,3473,1331,7136,3478,1038,566,1947
2305,GREENE COUNTY SCHOOL DISTRICT,1994,9511,2362,5845,1304,10064,5298,2874,1364,494
3574,HALE COUNTY SCHOOL DISTRICT,1994,13460,2728,9247,1485,13799,7752,3857,1723,467
2874,HENRY COUNTY SCHOOL DISTRICT,1994,11280,1513,7870,1897,11744,6863,3075,1377,274
10019,DOTHAN CITY SCHOOL DISTRICT,1994,42393,5003,25952,11438,44628,25930,12539,4165,1269
5646,HOUSTON COUNTY SCHOOL DISTRICT,1994,22114,2184,14390,5540,22861,13297,6139,2384,883
6450,JACKSON COUNTY SCHOOL DISTRICT,1994,25020,2996,16582,5442,25681,13746,7951,3270,563
2913,SCOTTSBORO CITY SCHOOL DISTRICT,1994,12483,954,7762,3767,12420,6976,3555,1362,459
5106,BESSEMER CITY SCHOOL DISTRICT,1994,20547,3271,13378,3898,21198,12564,6078,2310,244
42847,BIRMINGHAM CITY SCHOOL DISTRICT,1994,181736,27605,105522,48609,189555,104211,59688,20108,5548
2235,FAIRFIELD CITY SCHOOL DISTRICT,1994,8503,771,5376,2356,9453,4958,3304,1004,187
40733,JEFFERSON COUNTY SCHOOL DISTRICT,1994,170510,11217,105334,53959,184773,100011,45746,19726,15816
1528,TARRANT CITY SCHOOL DISTRICT,1994,6990,561,4214,2215,7430,4033,1902,636,444
7176,HOOVER CITY SCHOOL DISTRICT,1994,43449,810,19471,23168,71974,20672,11701,3379,32192
3516,MT BROOK CITY SCHOOL DISTRICT,1994,20011,407,9515,10089,26337,12389,5523,1272,6398
3173,HOMEWOOD CITY SCHOOL DIST,1994,16278,490,8090,7698,23511,8926,3948,2015,8019
1789,MIDFIELD CITY SCHOOL DIST,1994,7115,796,4649,1670,9103,4242,1950,708,2202
4121,VESTAVIA HILLS CITY SCHOOL DISTRICT,1994,18993,386,9759,8848,20134,10845,4990,1213,2328
2997,LAMAR COUNTY SCHOOL DISTRICT,1994,10889,1357,8042,1490,11062,6178,3006,1476,268
5131,FLORENCE CITY SCHOOL DISTRICT,1994,25170,2885,13246,9039,25236,15264,7282,1823,769
8464,LAUDERDALE COUNTY SCHOOL DISTRICT,1994,30634,2348,20949,7337,31310,17537,9008,2903,1557
6147,LAWRENCE COUNTY SCHOOL DISTRICT,1994,25341,3509,16122,5710,26578,14636,7233,2805,1820
6273,LEE COUNTY SCHOOL DISTRICT,1994,25093,2173,15258,7662,26270,13146,6531,2326,4267
4541,OPELIKA CITY SCHS,1994,21128,1921,11429,7778,22140,11489,5418,1699,2933
3862,AUBURN CITY SCHOOL DIST,1994,23391,1096,10147,12148,19948,10514,5835,1611,1988
2997,ATHENS CITY SCHOOL DISTRICT,1994,14320,799,7729,5792,14345,8663,3774,1066,421
7239,LIMESTONE COUNTY SCHOOL DISTRICT,1994,27916,2096,17668,8152,30405,16031,6943,2912,4015
2894,LOWNDES COUNTY SCHOOL DISTRICT,1994,12963,3951,7732,1280,13496,7392,3963,1757,371
4214,MACON COUNTY SCHOOL DISTRICT,1994,18473,4050,10596,3827,21660,10813,5845,1949,1866
25075,HUNTSVILLE CITY SCHOOL DISTRICT,1994,126551,9054,65205,52292,128675,69933,39861,10080,8801
16424,MADISON COUNTY SCHOOL DISTRICT,1994,76540,4145,38695,33700,73442,35705,16643,5281,13719
2205,DEMOPOLIS CITY SCHOOL DISTRICT,1994,7826,1038,4903,1885,7925,4757,2140,811,217
1979,MARENGO COUNTY SCHOOL DISTRICT,1994,8853,1580,5480,1793,9113,4728,2380,1059,296
709,LINDEN CITY SCHOOL DIST,1994,3534,758,2326,450,3665,2119,889,555,97
4112,MARION COUNTY SCHOOL DISTRICT,1994,14448,1345,10555,2548,14264,8454,4092,1242,338
1370,WINFIELD CITY SCHOOL DISTRICT,1994,5061,529,3390,1142,4869,2952,1026,710,181
6536,MARSHALL COUNTY SCHOOL DISTRICT,1994,26515,2687,16838,6990,28642,14981,8350,3092,1313
3085,ALBERTVILLE CITY SCHOOL DISTRICT,1994,12555,1026,7884,3645,12660,7126,3429,1390,704
2511,ARAB CIT SCHOOL DIST,1994,8835,470,6208,2157,8816,5496,2129,780,411
1611,GUNTERSVILLE CITY SCHOOL DIST,1994,7385,482,4541,2362,7323,4319,2076,732,144
66580,MOBILE COUNTY SCHOOL DISTRICT,1994,246485,35041,156998,54446,242114,138937,59622,25392,17484
5315,MONROE COUNTY SCHOOL DISTRICT,1994,18547,2430,12931,3186,18849,11872,4621,1956,368
35244,MONTGOMERY COUNTY SCHOOL DISTRICT,1994,129228,16950,86722,25556,132860,78747,37248,14121,2650
8811,DECATUR CITY SCHOOL DISTRICT,1994,43392,2847,22535,18010,44714,23884,13627,3512,2232
7366,MORGAN COUNTY SCHOOL DISTRICT,1994,33037,2803,19783,10451,41759,17891,10576,3249,9027
2949,HARTSELLE CITY SCHOOL DISTRICT,1994,12110,585,7455,4070,12347,7330,3151,1064,802
2486,PERRY COUNTY SCHOOL DISTRICT,1994,10324,2553,6444,1327,10169,5464,3031,1281,344
4033,PICKENS COUNTY SCHOOL DISTRICT,1994,15145,2497,10780,1868,15701,9047,4238,1754,662
2541,PIKE COUNTY SCHOOL DISTRICT,1994,12215,2905,6895,2415,12695,6498,3630,1439,1026
2325,TROY CITY SCHOOL DISTRICT,1994,10070,1391,5771,2908,9978,5554,2558,989,536
2407,RANDOLPH COUNTY SCHOOL DISTRICT,1994,8835,805,6674,1356,9301,5247,2908,869,277
1568,ROANOKE CITY SCHOOL DISTRICT,1994,5806,704,3415,1687,5615,3028,1220,568,799
4944,PHENIX CITY SCHOOL DISTRICT,1994,21793,3543,12869,5381,21690,11433,6215,2698,749
3779,RUSSELL COUNTY SCHOOL DISTRICT,1994,14385,2067,9090,3228,14582,7965,4113,1489,541
5453,ST CLAIR COUNTY SCHOOL DISTRICT,1994,21142,2441,14515,4186,21257,12495,5360,2132,998
3431,PELL CITY SCHOOL DIST,1994,12112,1469,7828,2815,12485,6732,3358,1568,570
17246,SHELBY COUNTY SCHOOL DISTRICT,1994,74939,4540,44985,25414,77313,41455,19128,8628,4611
2900,SUMTER COUNTY SCHOOL DISTRICT,1994,13418,2579,8195,2644,13502,7555,3517,1597,405
2572,SYLACAUGA CITY SCHOOL DISTRICT,1994,10011,934,6161,2916,11876,5977,2927,1228,1731
3770,TALLADEGA CITY SCHOOL DISTRICT,1994,13819,1987,9325,2507,14272,8411,3956,1579,173
7741,TALLADEGA COUNTY SCHOOL DISTRICT,1994,31344,4025,20095,7224,31482,16945,9501,3205,1432
3260,TALLAPOOSA COUNTY SCHOOL DISTRICT,1994,12272,1401,8226,2645,12327,7562,2934,1312,168
3697,ALEXANDER CITY SCHOOL DISTRICT,1994,15239,1020,9503,4716,15618,8545,4330,1068,813
10537,TUSCALOOSA CITY SCHOOL DISTRICT,1994,50714,5322,28137,17255,51498,28413,13939,5255,2673
14777,TUSCALOOSA COUNTY SCHOOL DISTRICT,1994,56086,5720,38636,11730,58484,34221,14695,5651,2344
2736,JASPER CITY SCHOOL DISTRICT,1994,12273,698,7051,4524,12064,7053,3088,1010,760
9094,WALKER COUNTY SCHOOL DISTRICT,1994,38101,5039,23503,9559,40533,21492,10401,4085,4062
3763,WASHINGTON COUNTY SCHOOL DISTRICT,1994,14643,1785,9800,3058,15347,8954,4373,1611,397
2789,WILCOX COUNTY SCHOOL DISTRICT,1994,12401,2806,7541,2054,12747,6620,3917,1521,308
2688,WINSTON COUNTY SCHOOL DISTRICT,1994,11199,1099,7677,2423,11672,6298,3624,1131,400
1757,HALEYVILLE CITY SCHOOL DISTRICT,1994,6172,554,4174,1444,6454,3887,1367,837,232
7152,AUTAUGA COUNTY SCHOOL DISTRICT,1993,24072,2948,15799,5325,23992,12909,6307,1773,2758
18735,BALDWIN COUNTY SCHOOL DISTRICT,1993,74169,6107,42329,25733,79882,37961,20024,4545,13952
2159,BARBOUR COUNTY SCHOOL DISTRICT,1993,8749,1786,5840,1123,9279,5099,2610,836,581
2976,EUFAULA CITY SCHOOL DISTRICT,1993,11897,1371,7174,3352,11940,6682,2985,1127,1146
3565,BIBB COUNTY SCHOOL DISTRICT,1993,12056,2038,8543,1475,11837,6865,3502,1101,221
6125,BLOUNT COUNTY SCHOOL DISTRICT,1993,20414,2349,14613,3452,21382,12128,5715,1613,1833
1085,ONEONTA CITY SCHOOL DISTRICT,1993,3713,271,2506,936,4137,2148,1033,323,482
2010,BULLOCK COUNTY SCHOOL DISTRICT,1993,7361,1709,4811,841,7490,4058,2269,788,375
4444,BUTLER COUNTY SCHOOL DISTRICT,1993,15079,2496,10588,1995,15420,8743,4300,1610,656
4164,ANNISTON CITY SCHOOL DISTRICT,1993,17714,3084,10615,4015,17679,9508,5890,1864,333
10690,CALHOUN COUNTY SCHOOL DISTRICT,1993,34328,3782,24238,6308,33136,19136,9945,3055,953
1587,JACKSONVILLE CTY SCH,1993,5233,628,3630,975,5074,3212,1352,396,104
1226,PIEDMONT CITY SCHOOL DISTRICT,1993,3888,476,2652,760,4107,2407,1147,331,200
2843,OXFORD CITY SCHOOL DISTRICT,1993,9476,825,6381,2270,9418,5726,2396,780,367
4288,CHAMBERS COUNTY SCHOOL DISTRICT,1993,16996,1986,10644,4366,16568,9162,4867,1427,1067
1696,LANETT CITY SCHOOL DISTRICT,1993,5947,637,3623,1687,5775,3412,1793,445,125
3659,CHEROKEE COUNTY SCHOOL DISTRICT,1993,13880,1645,9330,2905,13879,7637,3785,1228,1042
6245,CHILTON COUNTY SCHOOL DISTRICT,1993,21306,2484,15175,3647,21383,12596,6411,1684,657
3032,CHOCTAW COUNTY SCHOOL DISTRICT,1993,11946,2108,7753,2085,12706,7120,3160,1111,1315
4368,CLARKE COUNTY SCHOOL DISTRICT,1993,14789,2614,10324,1851,15574,8279,4593,1371,827
1572,THOMASVILLE CITY SCHOOL DISTRICT,1993,4932,579,3557,796,5147,3013,1225,698,210
2631,CLAY COUNTY SCHOOL DISTRICT,1993,9113,1095,6793,1225,9405,5636,2514,669,540
2409,CLEBURNE COUNTY SCHOOL DISTRICT,1993,8708,1086,6107,1515,8380,4840,2211,854,245
1846,COFFEE COUNTY SCHOOL DISTRICT,1993,7574,1068,4785,1721,7464,3986,2109,787,322
1187,ELBA CITY SCHOOL DISTRICT,1993,5015,560,3296,1159,5656,2821,1334,442,1056
5338,ENTERPRISE CITY SCHOOL DISTRICT,1993,19029,2093,11920,5016,18231,10702,5230,1374,911
3460,COLBERT COUNTY SCHOOL DISTRICT,1993,16877,1748,9022,6107,14645,8052,4914,1003,585
1553,SHEFFIELD CITY SCHOOL DISTRICT,1993,7715,1072,3930,2713,7955,4280,2224,596,816
1459,TUSCUMBIA CITY SCHOOL DISTRICT,1993,6759,1017,3566,2176,6310,3828,1766,433,278
2134,MUSCLE SHOALS SCHOOL DISTRICT,1993,10410,795,5159,4456,10434,5273,2929,1344,888
2508,CONECUH COUNTY SCHOOL DISTRICT,1993,9704,1900,6444,1360,9911,5717,2856,1009,53
1870,COOSA COUNTY SCHOOL DISTRICT,1993,6843,1096,4772,975,6638,3806,2070,642,95
2136,ANDALUSIA CITY SCHOOL DISTRICT,1993,7749,949,5023,1777,7940,5095,1981,646,218
3126,COVINGTON COUNTY SCHOOL DISTRICT,1993,11633,1693,7607,2333,11668,6338,3606,924,718
185,FLORALA CITY SCHOOL DISTRICT,1993,782,176,458,148,776,472,208,72,23
1607,OPP CITY SCHOOL DISTRICT,1993,5646,590,3914,1142,6351,3705,1678,377,584
2448,CRENSHAW COUNTY SCHOOL DISTRICT,1993,8442,1407,6071,964,8393,5161,2362,718,152
2688,CULLMAN CITY SCHOOL DISTRICT,1993,9871,1212,6274,2385,9712,6300,2202,877,333
9218,CULLMAN COUNTY SCHOOL DISTRICT,1993,30158,3498,21094,5566,29377,17757,8400,2875,345
2630,DALE COUNTY SCHOOL DISTRICT,1993,12430,1196,7254,3980,11157,5964,3831,740,415
3447,OZARK CITY SCHOOL DISTRICT,1993,12090,1895,8091,2104,12179,7483,3426,1034,178
1606,DALEVILLE CITY SCHOOL DISTRICT,1993,4988,855,3295,838,5037,3065,1316,322,253
5086,DALLAS COUNTY SCHOOL DISTRICT,1993,16700,3638,11901,1161,16805,9786,5193,1282,544
5251,SELMA CITY SCHOOL DISTRICT,1993,18566,3458,11961,3147,18682,11352,5086,1708,430
7187,DE KALB COUNTY SCHOOL DISTRICT,1993,25773,3506,17542,4725,25558,15197,6533,2588,1240
2621,FORT PAYNE CITY SCHOOL DISTRICT,1993,8597,625,5729,2243,8342,4850,2146,752,583
8132,ELMORE COUNTY SCHOOL DISTRICT,1993,26335,3154,18602,4579,27245,15444,7081,2063,2602
1691,TALLASSEE CITY SCHOOL DISTRICT,1993,4976,507,3484,985,8125,3146,1242,389,3345
1495,BREWTON CITY SCHOOL DISTRICT,1993,5798,411,3336,2051,5687,3304,1458,255,670
